solvent_original,canonical_solvent_smiles,is_valid_rdkit,is_environment_label,deep4chem_row_count,molecular_weight,exact_molecular_weight,logp,molar_refractivity,tpsa,num_hbond_donors,num_hbond_acceptors,num_rotatable_bonds,ring_count,aromatic_ring_count,heavy_atom_count,num_heteroatoms,fraction_csp3,formal_charge,num_valence_electrons,dielectric_constant,refractive_index,dipole_moment,hbond_donor,hbond_acceptor,polarity_ET30,existing_solvent_match
CC(C)[Si](C#Cc1c2cc3ccccc3cc2c(C#C[Si](C(C)C)(C(C)C)C(C)C)c2nc3c4ccccc4c(=O)c4ccccc4c3nc12)(C(C)C)C(C)C,CC(C)[Si](C#Cc1c2cc3ccccc3cc2c(C#C[Si](C(C)C)(C(C)C)C(C)C)c2nc3c4ccccc4c(=O)c4ccccc4c3nc12)(C(C)C)C(C)C,True,False,1,769.1940000000001,768.393117472,13.89499999999997,249.18999999999932,42.85,0,3,6,7,7,56,5,0.35294117647058826,0,284,,,,,,,
CC(C)[Si](C#Cc1c2ccccc2c(C#C[Si](C(C)C)(C(C)C)C(C)C)c2nc3c(nc12)C1c2ccccc2C3c2ccccc21)(C(C)C)C(C)C,CC(C)[Si](C#Cc1c2ccccc2c(C#C[Si](C(C)C)(C(C)C)C(C)C)c2nc3c(nc12)C1c2ccccc2C3c2ccccc21)(C(C)C)C(C)C,True,False,1,717.1620000000001,716.398202852,12.909199999999979,227.66999999999922,25.78,0,2,6,8,5,52,4,0.4166666666666667,0,266,,,,,,,
CC(C)[Si](C#Cc1c2ccccc2c(C#C[Si](C(C)C)(C(C)C)C(C)C)c2nc3c4ccccc4c(=O)c4ccccc4c3nc12)(C(C)C)C(C)C,CC(C)[Si](C#Cc1c2ccccc2c(C#C[Si](C(C)C)(C(C)C)C(C)C)c2nc3c4ccccc4c(=O)c4ccccc4c3nc12)(C(C)C)C(C)C,True,False,1,719.134,718.377467408,12.741799999999976,231.68399999999934,42.85,0,3,6,6,6,52,5,0.3829787234042553,0,266,,,,,,,
CC(C)[Si](C#Cc1c2ccccc2c(C#C[Si](C(C)C)(C(C)C)C(C)C)c2nc3cc4c(cc3nc12)C1c2ccccc2C4c2ccccc21)(C(C)C)C(C)C,CC(C)[Si](C#Cc1c2ccccc2c(C#C[Si](C(C)C)(C(C)C)C(C)C)c2nc3cc4c(cc3nc12)C1c2ccccc2C4c2ccccc21)(C(C)C)C(C)C,True,False,1,767.2220000000002,766.4138529160001,14.06239999999997,245.1759999999992,25.78,0,2,6,9,6,56,4,0.38461538461538464,0,284,,,,,,,
CC(C)[Si](C#Cc1c2nc3c(nc2c(C#C[Si](C(C)C)(C(C)C)C(C)C)c2nc4c(nc12)C1c2ccccc2C4c2ccccc21)C1c2ccccc2C3c2ccccc21)(C(C)C)C(C)C,CC(C)[Si](C#Cc1c2nc3c(nc2c(C#C[Si](C(C)C)(C(C)C)C(C)C)c2nc4c(nc12)C1c2ccccc2C4c2ccccc21)C1c2ccccc2C3c2ccccc21)(C(C)C)C(C)C,True,False,1,895.356,894.451301044,14.686399999999967,278.03399999999965,51.56,0,4,6,13,7,66,6,0.36666666666666664,0,330,,,,,,,
CC(C)[Si](C#Cc1c2nc3c(nc2c(C#C[Si](C(C)C)(C(C)C)C(C)C)c2nc4ccccc4nc12)C1c2ccccc2C3c2ccccc21)(C(C)C)C(C)C,CC(C)[Si](C#Cc1c2nc3c(nc2c(C#C[Si](C(C)C)(C(C)C)C(C)C)c2nc4ccccc4nc12)C1c2ccccc2C3c2ccccc21)(C(C)C)C(C)C,True,False,1,769.1980000000001,768.404350852,12.85239999999998,240.76599999999922,51.56,0,4,6,9,6,56,6,0.4,0,284,,,,,,,
CC(C)[Si](C#Cc1c2nc3ccccc3nc2c(C#C[Si](C(C)C)(C(C)C)C(C)C)c2nc3c4ccccc4c(=O)c4ccccc4c3nc12)(C(C)C)C(C)C,CC(C)[Si](C#Cc1c2nc3ccccc3nc2c(C#C[Si](C(C)C)(C(C)C)C(C)C)c2nc3c4ccccc4c(=O)c4ccccc4c3nc12)(C(C)C)C(C)C,True,False,1,771.17,770.383615408,12.684999999999977,244.77999999999935,68.63,0,5,6,7,7,56,7,0.3673469387755102,0,284,,,,,,,
CC(C)[Si](C#Cc1c2nsnc2c(C#C[Si](C(C)C)(C(C)C)C(C)C)c2nc3c(nc12)C1c2ccccc2C3c2ccccc21)(C(C)C)C(C)C,CC(C)[Si](C#Cc1c2nsnc2c(C#C[Si](C(C)C)(C(C)C)C(C)C)c2nc3c(nc12)C1c2ccccc2C3c2ccccc21)(C(C)C)C(C)C,True,False,1,725.1670000000001,724.345121724,11.760699999999986,221.13699999999932,51.56,0,5,6,8,5,51,7,0.45454545454545453,0,262,,,,,,,
CC(C)[Si](C#Cc1c2nsnc2c(C#C[Si](C(C)C)(C(C)C)C(C)C)c2nc3c4ccccc4c(=O)c4ccccc4c3nc12)(C(C)C)C(C)C,CC(C)[Si](C#Cc1c2nsnc2c(C#C[Si](C(C)C)(C(C)C)C(C)C)c2nc3c4ccccc4c(=O)c4ccccc4c3nc12)(C(C)C)C(C)C,True,False,1,727.139,726.32438628,11.593299999999985,225.15099999999939,68.63,0,6,6,6,6,51,8,0.4186046511627907,0,262,,,,,,,
CC(C)[Si](C#Cc1ccc(C#C[Si](C(C)C)(C(C)C)C(C)C)c2nc3c(nc12)C1c2ccccc2C3c2ccccc21)(C(C)C)C(C)C,CC(C)[Si](C#Cc1ccc(C#C[Si](C(C)C)(C(C)C)C(C)C)c2nc3c(nc12)C1c2ccccc2C3c2ccccc21)(C(C)C)C(C)C,True,False,1,667.1020000000001,666.3825527880001,11.755999999999986,210.1639999999993,25.78,0,2,6,7,4,48,4,0.45454545454545453,0,248,,,,,,,
CC(C)[Si](C#Cc1ccc(C#C[Si](C(C)C)(C(C)C)C(C)C)c2nc3c4ccccc4c(=O)c4ccccc4c3nc12)(C(C)C)C(C)C,CC(C)[Si](C#Cc1ccc(C#C[Si](C(C)C)(C(C)C)C(C)C)c2nc3c4ccccc4c(=O)c4ccccc4c3nc12)(C(C)C)C(C)C,True,False,1,669.0740000000001,668.361817344,11.588599999999985,214.17799999999937,42.85,0,3,6,5,5,48,5,0.4186046511627907,0,248,,,,,,,
CC(C)[Si]1(C(C)C)c2cc(C#N)ccc2-c2ccc(N(C)C)cc21,CC(C)[Si]1(C(C)C)c2cc(C#N)ccc2-c2ccc(N(C)C)cc21,True,False,1,334.5390000000001,334.186525362,3.9876800000000028,106.13800000000005,27.03,0,2,3,3,2,24,3,0.38095238095238093,0,124,,,,,,,
CC(C)[Si]1(C(C)C)c2cc(C#N)ccc2-c2ccc(N(c3ccccc3)c3ccccc3)cc21,CC(C)[Si]1(C(C)C)c2cc(C#N)ccc2-c2ccc(N(c3ccccc3)c3ccccc3)cc21,True,False,1,458.68100000000015,458.21782549,7.391480000000008,146.49399999999974,27.03,0,2,5,5,4,34,3,0.1935483870967742,0,168,,,,,,,
CC(C)[Si]1(C(C)C)c2cc(C=C(C#N)C#N)ccc2-c2ccc(N(c3ccccc3)c3ccccc3)cc21,CC(C)[Si]1(C(C)C)c2cc(C=C(C#N)C#N)ccc2-c2ccc(N(c3ccccc3)c3ccccc3)cc21,True,False,1,509.7290000000002,509.22872452200005,7.950360000000009,160.98199999999954,50.82,0,3,6,5,4,38,4,0.17647058823529413,0,186,,,,,,,
CC(C)[Si]1(C(C)C)c2cc(C=O)ccc2-c2ccc(N(C)C)cc21,CC(C)[Si]1(C(C)C)c2cc(C=O)ccc2-c2ccc(N(C)C)cc21,True,False,1,337.5390000000001,337.18619101400003,3.928500000000003,106.81050000000005,20.310000000000002,0,2,4,3,2,24,3,0.38095238095238093,0,126,,,,,,,
CC(C)[Si]1(C(C)C)c2cc(C=O)ccc2-c2ccc(N(c3ccccc3)c3ccccc3)cc21,CC(C)[Si]1(C(C)C)c2cc(C=O)ccc2-c2ccc(N(c3ccccc3)c3ccccc3)cc21,True,False,1,461.68100000000015,461.21749114200003,7.332300000000008,147.16649999999973,20.310000000000002,0,2,6,5,4,34,3,0.1935483870967742,0,170,,,,,,,
CC(C)[Si]1(C(C)C)c2cc(N(C)C)ccc2-c2ccc(C(F)(F)F)cc21,CC(C)[Si]1(C(C)C)c2cc(N(C)C)ccc2-c2ccc(C(F)(F)F)cc21,True,False,1,377.526,377.178661022,5.134800000000006,106.42500000000005,3.24,0,1,3,3,2,26,5,0.42857142857142855,0,140,,,,,,,
CC(C)[Si]1(C(C)C)c2ccccc2-c2ccc(N(C)C)cc21,CC(C)[Si]1(C(C)C)c2ccccc2-c2ccc(N(C)C)cc21,True,False,1,309.52900000000005,309.191276394,4.116000000000003,101.42300000000004,3.24,0,1,3,3,2,22,2,0.4,0,116,,,,,,,
CC(C)c1cccc(C(C)C)c1N1C(=O)c2cc(-c3ccc(C(=C(c4ccccc4)c4ccccc4)c4ccccc4)cc3)c3c4c(-c5ccc(C(=C(c6ccccc6)c6ccccc6)c6ccccc6)cc5)cc5c6c(cc(-c7ccc(C(=C(c8ccccc8)c8ccccc8)c8ccccc8)cc7)c(c7c(-c8ccc(C(=C(c9ccccc9)c9ccccc9)c9ccccc9)cc8)cc(c2c37)C1=O)c64)C(=O)N(c1c(C(C)C)cccc1C(C)C)C5=O,CC(C)c1cccc(C(C)C)c1N1C(=O)c2cc(-c3ccc(C(=C(c4ccccc4)c4ccccc4)c4ccccc4)cc3)c3c4c(-c5ccc(C(=C(c6ccccc6)c6ccccc6)c6ccccc6)cc5)cc5c6c(cc(-c7ccc(C(=C(c8ccccc8)c8ccccc8)c8ccccc8)cc7)c(c7c(-c8ccc(C(=C(c9ccccc9)c9ccccc9)c9ccccc9)cc8)cc(c2c37)C1=O)c64)C(=O)N(c1c(C(C)C)cccc1C(C)C)C5=O,True,False,1,2032.593999999999,2030.8778601279996,38.52959999999993,658.2920000000028,74.76,0,4,26,25,23,158,6,0.07894736842105263,0,756,,,,,,,
CC(C)c1cccc(C(C)C)c1N1C(=O)c2cc(Oc3ccc(C(=C(c4ccccc4)c4ccccc4)c4ccccc4)cc3)c3c4c(Oc5ccc(C(=C(c6ccccc6)c6ccccc6)c6ccccc6)cc5)cc5c6c(cc(Oc7ccc(C(=C(c8ccccc8)c8ccccc8)c8ccccc8)cc7)c(c7c(Oc8ccc(C(=C(c9ccccc9)c9ccccc9)c9ccccc9)cc8)cc(c2c37)C1=O)c64)C(=O)N(c1c(C(C)C)cccc1C(C)C)C5=O,CC(C)c1cccc(C(C)C)c1N1C(=O)c2cc(Oc3ccc(C(=C(c4ccccc4)c4ccccc4)c4ccccc4)cc3)c3c4c(Oc5ccc(C(=C(c6ccccc6)c6ccccc6)c6ccccc6)cc5)cc5c6c(cc(Oc7ccc(C(=C(c8ccccc8)c8ccccc8)c8ccccc8)cc7)c(c7c(Oc8ccc(C(=C(c9ccccc9)c9ccccc9)c9ccccc9)cc8)cc(c2c37)C1=O)c64)C(=O)N(c1c(C(C)C)cccc1C(C)C)C5=O,True,False,1,2096.589999999999,2094.8575186079997,39.03079999999992,662.612000000003,111.68,0,8,30,25,23,162,10,0.07894736842105263,0,780,,,,,,,
CC(C)c1ccccc1O,CC(C)c1ccccc1O,True,False,1,136.19399999999996,136.088815004,2.5156000000000014,42.19580000000002,20.23,1,1,1,1,1,10,1,0.3333333333333333,0,54,,,,,,,
CC(Cl)(Cl)Cl,CC(Cl)(Cl)Cl,True,False,1,133.405,131.930033136,2.376500000000001,25.963999999999995,0.0,0,0,0,0,0,5,3,1.0,0,32,,,,,,,
CC(Cl)Cl,CC(Cl)Cl,True,False,1,98.96000000000001,97.969005488,1.81,21.167999999999992,0.0,0,0,0,0,0,4,2,1.0,0,26,,,,,,,
CC(O)C(C)O,CC(O)C(C)O,True,False,1,90.122,90.06807956,-0.252,23.361599999999996,40.46,2,2,1,0,0,6,2,1.0,0,38,,,,,,,
CC(O)CCO,CC(O)CCO,True,False,1,90.122,90.06807956,-0.25039999999999996,23.383599999999994,40.46,2,2,2,0,0,6,2,1.0,0,38,,,,,,,
CC(O)CN,CC(O)CN,True,False,1,75.111,75.068413908,-0.6741000000000001,20.735200000000003,46.25,2,2,1,0,0,5,2,1.0,0,32,,,,,,,
CC(O)c1ccccc1,CC(O)c1ccccc1,True,False,1,122.16699999999996,122.07316494,1.7399,37.07580000000001,20.23,1,1,1,1,1,9,1,0.25,0,48,,,,,,,
CC1(C)C(C=Cc2ccc(-c3ccc(C(=C(c4ccccc4)c4ccccc4)c4ccccc4)cc3)cc2)=[N+](CCCCS(=O)(=O)[O-])c2ccccc21,CC1(C)C(C=Cc2ccc(-c3ccc(C(=C(c4ccccc4)c4ccccc4)c4ccccc4)cc3)cc2)=[N+](CCCCS(=O)(=O)[O-])c2ccccc21,True,False,1,713.9429999999999,713.296365236,10.775999999999994,218.3165999999993,60.209999999999994,0,3,12,7,6,53,5,0.14583333333333334,0,264,,,,,,,
CC1(C)CC(C=Cc2ccc(-n3c4ccccc4c4ccccc43)cc2)=CC(=C(C#N)C#N)C1,CC1(C)CC(C=Cc2ccc(-n3c4ccccc4c4ccccc43)cc2)=CC(=C(C#N)C#N)C1,True,False,1,439.5620000000002,439.20484780000004,7.887060000000006,139.1649999999999,52.51,0,2,3,5,4,34,3,0.16129032258064516,0,164,,,,,,,
CC1(C)CC(C=Cc2ccc(-n3cccn3)cc2)=CC(=C(C#N)C#N)C1,CC1(C)CC(C=Cc2ccc(-n3cccn3)cc2)=CC(=C(C#N)C#N)C1,True,False,1,340.4300000000002,340.16879664000004,4.975660000000004,101.94800000000005,65.4,0,3,3,3,2,26,4,0.22727272727272727,0,128,,,,,,,
CC1(C)CC(C=Cc2ccc(-n3ccnc3)cc2)=CC(=C(C#N)C#N)C1,CC1(C)CC(C=Cc2ccc(-n3ccnc3)cc2)=CC(=C(C#N)C#N)C1,True,False,1,340.4300000000002,340.16879664000004,4.975660000000004,101.94800000000005,65.4,0,3,3,3,2,26,4,0.22727272727272727,0,128,,,,,,,
CC1(C)CC(C=Cc2ccc(-n3cncn3)cc2)=CC(=C(C#N)C#N)C1,CC1(C)CC(C=Cc2ccc(-n3cncn3)cc2)=CC(=C(C#N)C#N)C1,True,False,1,341.4180000000002,341.1640456080001,4.3706600000000035,99.74300000000004,78.28999999999999,0,4,3,3,2,26,5,0.23809523809523808,0,128,,,,,,,
CC1(C)c2cc(-c3ccc4ccc5cccc6ccc3c4c56)ccc2-c2ccc(-c3ccc4ccc5cccc6ccc3c4c56)cc21,CC1(C)c2cc(-c3ccc4ccc5cccc6ccc3c4c56)ccc2-c2ccc(-c3ccc4ccc5cccc6ccc3c4c56)cc21,True,False,1,594.7570000000002,594.23475096,13.121699999999981,202.28599999999958,0.0,0,0,2,11,10,47,0,0.06382978723404255,0,218,,,,,,,
CC1(C)c2cccc(-c3nc(-c4ccccc4)nc(-c4ccccc4)n3)c2Oc2c(-n3c4ccccc4c4ccccc43)cccc21,CC1(C)c2cccc(-c3nc(-c4ccccc4)nc(-c4ccccc4)n3)c2Oc2c(-n3c4ccccc4c4ccccc43)cccc21,True,False,1,606.7290000000003,606.2419615800001,10.40129999999999,189.11799999999954,52.830000000000005,0,4,4,9,8,47,5,0.07142857142857142,0,224,,,,,,,
CC1(C)c2cccc(-c3nc(-c4ccccc4)nc(-c4ccccc4)n3)c2Oc2c(N3c4ccccc4Sc4ccccc43)cccc21,CC1(C)c2cccc(-c3nc(-c4ccccc4)nc(-c4ccccc4)n3)c2Oc2c(N3c4ccccc4Sc4ccccc43)cccc21,True,False,1,638.7960000000002,638.2140325800001,11.238599999999986,193.58499999999955,51.14000000000001,0,6,4,9,7,48,6,0.07142857142857142,0,230,,,,,,,
CC1(C)c2ccccc2-c2cc3c(cc21)N(c1ccc(-c2nc(-c4ccc(N5c6ccccc6C(c6ccccc6)(c6ccccc6)c6cc7c(cc65)C(C)(C)c5ccccc5-7)cc4)nc(-c4ccc(N5c6ccccc6C(c6ccccc6)(c6ccccc6)c6cc7c(cc65)C(C)(C)c5ccccc5-7)cc4)n2)cc1)c1ccccc1C3(c1ccccc1)c1ccccc1,CC1(C)c2ccccc2-c2cc3c(cc21)N(c1ccc(-c2nc(-c4ccc(N5c6ccccc6C(c6ccccc6)(c6ccccc6)c6cc7c(cc65)C(C)(C)c5ccccc5-7)cc4)nc(-c4ccc(N5c6ccccc6C(c6ccccc6)(c6ccccc6)c6cc7c(cc65)C(C)(C)c5ccccc5-7)cc4)n2)cc1)c1ccccc1C3(c1ccccc1)c1ccccc1,True,False,1,1652.1149999999993,1650.72269688,30.28920000000009,528.4800000000022,48.39000000000001,0,6,12,25,19,129,6,0.0975609756097561,0,612,,,,,,,
CC1(C)c2ccccc2-c2cc3c(cc21)N(c1ccc(-c2nc(-c4ccccc4)nc(-c4ccccc4)n2)cc1)c1ccc(-c2cc(-c4ccc5c(c4)C(c4ccccc4)(c4ccccc4)c4cc6c(cc4N5c4ccc(-c5nc(-c7ccccc7)nc(-c7ccccc7)n5)cc4)C(C)(C)c4ccccc4-6)cc(-c4ccc5c(c4)C(c4ccccc4)(c4ccccc4)c4cc6c(cc4N5c4ccc(-c5nc(-c7ccccc7)nc(-c7ccccc7)n5)cc4)C(C)(C)c4ccccc4-6)c2)cc1C3(c1ccccc1)c1ccccc1,CC1(C)c2ccccc2-c2cc3c(cc21)N(c1ccc(-c2nc(-c4ccccc4)nc(-c4ccccc4)n2)cc1)c1ccc(-c2cc(-c4ccc5c(c4)C(c4ccccc4)(c4ccccc4)c4cc6c(cc4N5c4ccc(-c5nc(-c7ccccc7)nc(-c7ccccc7)n5)cc4)C(C)(C)c4ccccc4-6)cc(-c4ccc5c(c4)C(c4ccccc4)(c4ccccc4)c4cc6c(cc4N5c4ccc(-c5nc(-c7ccccc7)nc(-c7ccccc7)n5)cc4)C(C)(C)c4ccccc4-6)c2)cc1C3(c1ccccc1)c1ccccc1,True,False,1,2342.924999999995,2340.97589184,41.662199999999885,744.1740000000034,125.73,0,12,21,34,28,183,12,0.07017543859649122,0,864,,,,,,,
CC1(C)c2ccccc2N(c2ccc(-c3cc(-c4ccccc4)nc(-c4ccccc4)n3)cc2)c2ccccc21,CC1(C)c2ccccc2N(c2ccc(-c3cc(-c4ccccc4)nc(-c4ccccc4)n3)cc2)c2ccccc21,True,False,1,515.6600000000001,515.236147928,9.586699999999997,165.15099999999953,29.020000000000003,0,3,4,7,6,40,3,0.08108108108108109,0,192,,,,,,,
CC1(C)c2ccccc2N(c2ccc(-c3nc(-c4ccccc4)cc(-c4ccccc4)n3)cc2)c2ccccc21,CC1(C)c2ccccc2N(c2ccc(-c3nc(-c4ccccc4)cc(-c4ccccc4)n3)cc2)c2ccccc21,True,False,1,515.6600000000001,515.236147928,9.586699999999997,165.15099999999953,29.020000000000003,0,3,4,7,6,40,3,0.08108108108108109,0,192,,,,,,,
CC1(C)c2ccccc2N(c2ccc(-c3nc(-c4ccccn4)n(-c4ccc(N5c6ccccc6C(C)(C)c6ccccc65)cc4)n3)cc2)c2ccccc21,CC1(C)c2ccccc2N(c2ccc(-c3nc(-c4ccccn4)n(-c4ccc(N5c6ccccc6C(C)(C)c6ccccc65)cc4)n3)cc2)c2ccccc21,True,False,1,712.9010000000002,712.33144528,12.214499999999981,223.64799999999937,50.080000000000005,0,5,5,10,8,55,6,0.12244897959183673,0,266,,,,,,,
CC1(C)c2ccccc2N(c2ccc(-c3nc(-c4ccccn4)n(-c4ccccc4)n3)cc2)c2ccccc21,CC1(C)c2ccccc2N(c2ccc(-c3nc(-c4ccccn4)n(-c4ccccc4)n3)cc2)c2ccccc21,True,False,1,505.6250000000001,505.2266458640001,8.105400000000008,156.83699999999956,46.84,0,4,4,7,6,39,5,0.08823529411764706,0,188,,,,,,,
CC1(C)c2ccccc2N(c2ccc(-c3nnc(-c4cc(-c5ccccc5)c(-c5ccccc5)c(-c5ccccc5)c4-c4ccccc4)o3)cc2)c2ccccc21,CC1(C)c2ccccc2N(c2ccc(-c3nnc(-c4cc(-c5ccccc5)c(-c5ccccc5)c(-c5ccccc5)c4-c4ccccc4)o3)cc2)c2ccccc21,True,False,1,733.9150000000002,733.309312868,14.180699999999973,233.72499999999934,42.160000000000004,0,4,7,10,9,57,4,0.05660377358490566,0,272,,,,,,,
CC1(C)c2ccccc2N(c2ccc(-c3nnc(-c4ccccc4)o3)cc2)c2ccccc21,CC1(C)c2ccccc2N(c2ccc(-c3nnc(-c4ccccc4)o3)cc2)c2ccccc21,True,False,1,429.5230000000001,429.184112356,7.512700000000007,131.9809999999999,42.160000000000004,0,4,3,6,5,33,4,0.10344827586206896,0,160,,,,,,,
CC1(C)c2ccccc2N(c2ccc3c(c2)C2(c4cc(N5c6ccccc6C(C)(C)c6ccccc65)ccc4-3)c3ccccc3S(=O)(=O)c3ccccc32)c2ccccc21,CC1(C)c2ccccc2N(c2ccc3c(c2)C2(c4cc(N5c6ccccc6C(C)(C)c6ccccc65)ccc4-3)c3ccccc3S(=O)(=O)c3ccccc32)c2ccccc21,True,False,1,795.0200000000002,794.2966995840001,13.414099999999975,242.81979999999936,40.620000000000005,0,4,2,12,8,60,5,0.12727272727272726,0,290,,,,,,,
CC1(C)c2ccccc2N(c2ccc3c(c2)c2cc(N4c5ccccc5C(C)(C)c5ccccc54)ccc2c2nc4ccccc4nc32)c2ccccc21,CC1(C)c2ccccc2N(c2ccc3c(c2)c2cc(N4c5ccccc5C(C)(C)c5ccccc54)ccc2c2nc4ccccc4nc32)c2ccccc21,True,False,1,694.8820000000001,694.309647216,13.30759999999997,225.67799999999946,32.260000000000005,0,4,2,11,9,54,4,0.12,0,258,,,,,,,
CC1(C)c2ccccc2N(c2ccc3c(c2)c2ccccc2c2nc4ccccc4nc32)c2ccccc21,CC1(C)c2ccccc2N(c2ccc3c(c2)c2ccccc2c2nc4ccccc4nc32)c2ccccc21,True,False,1,487.60600000000017,487.20484780000004,9.198499999999997,158.86699999999965,29.020000000000003,0,3,1,8,7,38,3,0.08571428571428572,0,180,,,,,,,
CC1(C)c2ccccc2N(c2ccc3nc4c5ccc(N6c7ccccc7C(C)(C)c7ccccc76)cc5c5cc(N6c7ccccc7C(C)(C)c7ccccc76)ccc5c4nc3c2)c2ccccc21,CC1(C)c2ccccc2N(c2ccc3nc4c5ccc(N6c7ccccc7C(C)(C)c7ccccc76)cc5c5cc(N6c7ccccc7C(C)(C)c7ccccc76)ccc5c4nc3c2)c2ccccc21,True,False,1,902.1579999999998,901.4144466319999,17.41669999999998,292.4890000000002,35.50000000000001,0,5,3,14,11,70,5,0.13846153846153847,0,336,,,,,,,
CC1(C)c2ccccc2N(c2cccc(N3c4ccccc4C(C)(C)c4ccccc43)c2)c2ccccc21,CC1(C)c2ccccc2N(c2cccc(N3c4ccccc4C(C)(C)c4ccccc43)c2)c2ccccc21,True,False,1,492.6660000000002,492.256549024,9.904799999999994,160.0639999999996,6.48,0,2,2,7,5,38,2,0.16666666666666666,0,186,,,,,,,
CC1(C)c2ccccc2N(c2cccc(S(=O)(=O)c3cccc(N4c5ccccc5C(C)(C)c5ccccc54)c3)c2)c2ccccc21,CC1(C)c2ccccc2N(c2cccc(S(=O)(=O)c3cccc(N4c5ccccc5C(C)(C)c5ccccc54)c3)c2)c2ccccc21,True,False,1,632.8290000000002,632.249749392,10.73759999999999,191.95779999999948,40.620000000000005,0,4,4,8,6,47,5,0.14285714285714285,0,232,,,,,,,
CC1=C(C)c2cccc3c2c(cc2nc4ccccc4nc23)O1,CC1=C(C)c2cccc3c2c(cc2nc4ccccc4nc23)O1,True,False,1,298.345,298.11061306799996,5.079500000000004,93.44600000000005,35.010000000000005,0,3,0,5,4,23,3,0.1,0,110,,,,,,,
CC1=C(c2ccc(C(=C(c3ccccc3)c3ccccc3)c3ccccc3)cc2)C(C)=[N+]2C1=C(c1ccc(-c3ccc(C(=C(c4ccccc4)c4ccccc4)c4ccccc4)cc3)cc1)c1c(C)c(-c3ccc(C(=C(c4ccccc4)c4ccccc4)c4ccccc4)cc3)c(C)n1[B-]2(F)F,CC1=C(c2ccc(C(=C(c3ccccc3)c3ccccc3)c3ccccc3)cc2)C(C)=[N+]2C1=C(c1ccc(-c3ccc(C(=C(c4ccccc4)c4ccccc4)c4ccccc4)cc3)cc1)c1c(C)c(-c3ccc(C(=C(c4ccccc4)c4ccccc4)c4ccccc4)cc3)c(C)n1[B-]2(F)F,True,False,1,1315.473,1314.5834871759998,24.417540000000045,423.6194000000014,7.9399999999999995,0,0,16,16,14,102,5,0.041237113402061855,0,488,,,,,,,
CC1=C(c2ccccc2)Oc2cc3nc4ccccc4nc3c3cccc1c23,CC1=C(c2ccccc2)Oc2cc3nc4ccccc4nc3c3cccc1c23,True,False,1,360.4160000000001,360.126263132,6.2168000000000045,114.10800000000005,35.010000000000005,0,3,1,6,5,28,3,0.04,0,132,,,,,,,
CC1=[N+]2C(=C(c3ccc(C(=C(c4ccccc4)c4ccccc4)c4ccccc4)cc3)c3ccc(C)n3[B-]2(F)F)C=C1,CC1=[N+]2C(=C(c3ccc(C(=C(c4ccccc4)c4ccccc4)c4ccccc4)cc3)c3ccc(C)n3[B-]2(F)F)C=C1,True,False,1,550.4610000000001,550.2391857680001,8.842820000000003,169.4263999999996,7.9399999999999995,0,0,5,7,5,42,5,0.05405405405405406,0,204,,,,,,,
CC1=[N+]2C(=C(c3ccc(C(=C(c4ccccc4)c4ccccc4)c4ccccc4)cc3)c3ccc(C=Cc4ccc(C(=C(c5ccccc5)c5ccccc5)c5ccccc5)cc4)n3[B-]2(F)F)C=C1,CC1=[N+]2C(=C(c3ccc(C(=C(c4ccccc4)c4ccccc4)c4ccccc4)cc3)c3ccc(C=Cc4ccc(C(=C(c5ccccc5)c5ccccc5)c5ccccc5)cc4)n3[B-]2(F)F)C=C1,True,False,1,892.9020000000002,892.3800363439999,15.712199999999962,284.4034,7.9399999999999995,0,0,11,11,9,69,5,0.015625,0,330,,,,,,,
CC1=[N+]2C(=C(c3ccccc3)c3ccc(C=Cc4ccc(C(=C(c5ccccc5)c5ccccc5)c5ccccc5)cc4)n3[B-]2(F)F)C=C1,CC1=[N+]2C(=C(c3ccccc3)c3ccc(C=Cc4ccc(C(=C(c5ccccc5)c5ccccc5)c5ccccc5)cc4)n3[B-]2(F)F)C=C1,True,False,1,638.5700000000003,638.270485896,10.704799999999992,200.05939999999953,7.9399999999999995,0,0,7,8,6,49,5,0.022727272727272728,0,236,,,,,,,
CC1CCC(C)O1,CC1CCC(C)O1,True,False,1,100.16099999999999,100.088815004,1.5737999999999999,29.242999999999984,9.23,0,1,0,1,0,7,1,1.0,0,42,,,,,,,
CC1CCCOC1,CC1CCCOC1,True,False,1,100.161,100.088815004,1.4329,29.216999999999985,9.23,0,1,0,1,0,7,1,1.0,0,42,,,,,,,
CC1CCS(=O)(=O)C1,CC1CCS(=O)(=O)C1,True,False,1,134.2,134.04015056,0.44100000000000006,32.43479999999999,34.14,0,2,0,1,0,8,3,1.0,0,48,,,,,,,
CC1CO1,CC1CO1,True,False,1,58.08,58.041864812,0.4051,15.414000000000001,12.53,0,1,0,1,0,4,1,1.0,0,24,,,,,,,
CC1OCCO1,CC1OCCO1,True,False,1,88.106,88.052429496,0.3792,21.365999999999993,18.46,0,2,0,1,0,6,2,1.0,0,36,,,,,,,
CCC(=O)O,CCC(=O)O,True,False,1,74.079,74.036779432,0.481,17.9268,37.3,1,1,1,0,0,5,2,0.6666666666666666,0,30,,,,,,,
CCC(C)(C)OC,CCC(C)(C)OC,True,False,1,102.17699999999998,102.104465068,1.8214000000000001,31.37899999999998,9.23,0,1,2,0,0,7,1,1.0,0,44,,,,,,,
